number,Name,Score,Genre,Type,Episodes,Year,Producers,Source,Duration,Rating
1,Toaru Kagaku no Railgun T,8.25,Action,TV,25,2020,Sotsu,Manga,24,R - 17+ (violence & profanity)
1,Toaru Majutsu no Index,7.44,Action,TV,24,2008,Geneon Universal Entertainment,Light novel,23,R - 17+ (violence & profanity)
1,Toaru Majutsu no Index II,7.61,Action,TV,24,2010,Geneon Universal Entertainment,Light novel,23,R - 17+ (violence & profanity)
1,Toaru Majutsu no Index III,6.76,Action,TV,26,2018,Sotsu,Light novel,23,PG-13 - Teens 13 or older
1,Tobe! Isami,7.17,Action,TV,50,1995,Heewon Entertainment,Original,25,PG-13 - Teens 13 or older
1,Togainu no Chi,6.28,Action,TV,12,2010,Aniplex,Visual novel,24,R - 17+ (violence & profanity)
1,Toji no Miko,6.83,Action,TV,24,2018,Sotsu,Original,23,PG-13 - Teens 13 or older
1,Tokkou,6.58,Action,TV,13,2006,WOWOW,Manga,24,R - 17+ (violence & profanity)
1,Tokyo ESP,6.57,Action,TV,12,2014,Lantis,Manga,24,R - 17+ (violence & profanity)
1,Tokyo Ghoul,7.81,Action,TV,12,2014,Marvelous,Manga,24,R - 17+ (violence & profanity)
1,Tokyo Ghoul √A,7.07,Action,TV,12,2015,Marvelous,Manga,24,R - 17+ (violence & profanity)
1,Tokyo Ghoul:re,6.53,Action,TV,12,2018,Marvelous,Manga,24,R - 17+ (violence & profanity)
1,Tokyo Ghoul:re 2nd Season,6.33,Action,TV,12,2018,Marvelous,Manga,24,R - 17+ (violence & profanity)
1,Tokyo Majin Gakuen Kenpucho: Tou,7.15,Action,TV,14,2007,Tokyo Movie Shinsha,Game,24,R - 17+ (violence & profanity)
1,Tokyo Ravens,7.53,Action,TV,24,2013,Geneon Universal Entertainment,Light novel,23,PG-13 - Teens 13 or older
1,Tokyo Underground,6.63,Action,TV,26,2002,TV Tokyo,Manga,25,PG-13 - Teens 13 or older
1,Toriko,7.56,Action,TV,147,2011,Yomiko Advertising,Manga,23,PG-13 - Teens 13 or older
1,Toshokan Sensou,7.48,Action,TV,12,2008,Fuji TV,Novel,23,PG-13 - Teens 13 or older
1,Touken Ranbu: Hanamaru,6.82,Action,TV,12,2016,Marvelous,Game,24,PG-13 - Teens 13 or older
1,Toushi Gordian,6.26,Action,TV,73,1979,Yomiko Advertising,Original,25,G - All Ages
1,Triage X,6.34,Action,TV,10,2015,DAX Production,Manga,23,R+ - Mild Nudity
1,Trigun,8.24,Action,TV,26,1998,Victor Entertainment,Manga,24,PG-13 - Teens 13 or older
1,Trinity Seven,7.17,Action,TV,12,2014,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Tsubasa Chronicle,7.55,Action,TV,26,2005,NHK,Manga,25,PG-13 - Teens 13 or older
1,Tsubasa Chronicle 2nd Season,7.6,Action,TV,26,2006,NHK,Manga,25,PG-13 - Teens 13 or older
1,Tsugumomo,7.07,Action,TV,12,2017,Animax,Manga,24,R+ - Mild Nudity
1,Turn A Gundam,7.7,Action,TV,50,1999,Sotsu,Original,24,PG-13 - Teens 13 or older
1,Uchuu Densetsu Ulysses 31,7.08,Action,TV,26,1981,Tokyo Movie Shinsha,Original,25,G - All Ages
1,Uchuu Kaizoku Captain Herlock,7.71,Action,TV,42,1978,Studio Jack,Manga,25,PG-13 - Teens 13 or older
1,Uchuu Majin Daikengou,6.08,Action,TV,26,1978,Asahi,Original,24,PG-13 - Teens 13 or older
1,Uchuu no Kishi Tekkaman Blade,7.46,Action,TV,49,1992,Sotsu,Original,25,R - 17+ (violence & profanity)
1,Uchuu no Stellvia,7.38,Action,TV,26,2003,Starchild Records,Original,23,PG-13 - Teens 13 or older
1,Uchuu Patrol Luluco,7.59,Action,TV,13,2016,Half H.P Studio,Original,7,PG-13 - Teens 13 or older
1,Uchuu Senkan Yamato,7.59,Action,TV,26,1974,Tohokushinsha Film Corporation,Original,25,PG-13 - Teens 13 or older
1,Uchuu Senkan Yamato 2,7.42,Action,TV,26,1978,AIC,Original,24,PG-13 - Teens 13 or older
1,Uchuu Senkan Yamato III,7.07,Action,TV,25,1980,Yomiko Advertising,Original,23,PG-13 - Teens 13 or older
1,Ueki no Housoku,7.76,Action,TV,51,2005,Shochiku,Manga,23,PG-13 - Teens 13 or older
1,UFO Senshi Dai Apolon,6.13,Action,TV,26,1976,TBS,Original,24,PG-13 - Teens 13 or older
1,Ultraviolet: Code 044,5.93,Action,TV,12,2008,Sony Pictures Entertainment,Other,24,R - 17+ (violence & profanity)
1,Ulysses: Jehanne Darc to Renkin no Kishi,5.35,Action,TV,12,2018,Lantis,Light novel,23,PG-13 - Teens 13 or older
1,UQ Holder!: Mahou Sensei Negima! 2,7,Action,TV,12,2017,Kodansha,Manga,23,PG-13 - Teens 13 or older
1,Urusei Yatsura,7.69,Action,TV,195,1981,Kitty Films,Manga,25,PG-13 - Teens 13 or older
1,Ushio to Tora (TV),7.6,Action,TV,26,2015,Sotsu,Manga,24,PG-13 - Teens 13 or older
1,Ushio to Tora (TV) 2nd Season,7.95,Action,TV,13,2016,Sotsu,Manga,24,PG-13 - Teens 13 or older
1,Utawarerumono,7.67,Action,TV,26,2006,Lantis,Visual novel,23,R - 17+ (violence & profanity)
1,Utawarerumono: Itsuwari no Kamen,7.27,Action,TV,25,2015,KlockWorx,Visual novel,23,PG-13 - Teens 13 or older
1,Valkyrie Drive: Mermaid,6.12,Action,TV,12,2015,Genco,Original,24,R+ - Mild Nudity
1,Vandread,7.21,Action,TV,13,2000,GDH,Original,22,PG-13 - Teens 13 or older
1,Vandread: The Second Stage,7.42,Action,TV,13,2001,GDH,Original,22,PG-13 - Teens 13 or older
1,Venus Project: Climax,5.36,Action,TV,6,2015,Imagica,Game,23,PG-13 - Teens 13 or older
1,Viewtiful Joe,6.75,Action,TV,51,2004,TV Tokyo,Game,20,PG-13 - Teens 13 or older
1,Vinland Saga,8.71,Action,TV,24,2019,Pony Canyon,Manga,24,R - 17+ (violence & profanity)
1,Viper's Creed,6.74,Action,TV,12,2009,Sony Pictures Entertainment,Original,23,PG-13 - Teens 13 or older
1,Virtua Fighter,7.1,Action,TV,35,1995,Aniplex,Game,25,PG-13 - Teens 13 or older
1,Virus: Virus Buster Serge,5.47,Action,TV,12,1997,Pioneer LDC,Game,24,R+ - Mild Nudity
1,ViVid Strike!,7.09,Action,TV,12,2016,KlockWorx,Original,24,PG-13 - Teens 13 or older
1,Vividred Operation,6.46,Action,TV,12,2013,Aniplex,Original,24,R+ - Mild Nudity
1,W'z,5.54,Action,TV,13,2019,Frontier Works,Original,23,PG-13 - Teens 13 or older
1,Walkure Romanze,6.38,Action,TV,12,2013,Frontier Works,Visual novel,23,R+ - Mild Nudity
1,Wangan Midnight,7.46,Action,TV,26,2007,OB Planning,Manga,25,PG-13 - Teens 13 or older
1,Weiß Kreuz,6.73,Action,TV,25,1998,AIC,Original,23,PG-13 - Teens 13 or older
1,Wellber no Monogatari: Sisters of Wellber,6.68,Action,TV,13,2007,Pony Canyon,Original,24,PG-13 - Teens 13 or older
1,Wild 7 Another Bouryaku Unga,5.28,Action,TV,13,2002,E&G Films,Manga,22,R+ - Mild Nudity
1,Wild Arms: Twilight Venom,6.66,Action,TV,22,1999,Aniplex,Game,24,PG-13 - Teens 13 or older
1,Witch Craft Works,7.07,Action,TV,12,2014,Bandai Visual,Manga,23,PG-13 - Teens 13 or older
1,Witch Hunter Robin,7.27,Action,TV,26,2002,TV Tokyo,Original,25,PG-13 - Teens 13 or older
1,Witchblade,7.27,Action,TV,24,2006,GDH,Other,24,R - 17+ (violence & profanity)
1,Wizard Barristers: Benmashi Cecil,6.19,Action,TV,12,2014,Pony Canyon,Original,24,PG-13 - Teens 13 or older
1,Wolf's Rain,7.82,Action,TV,26,2003,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,World Trigger,7.58,Action,TV,73,2014,Asahi,Manga,23,PG-13 - Teens 13 or older
1,World Trigger 2nd Season,8.09,Action,TV,13,2021,Asahi,Manga,23,PG-13 - Teens 13 or older
1,X,7.43,Action,TV,24,2001,Bandai Visual,Manga,24,R+ - Mild Nudity
1,X-Men,6.37,Action,TV,12,2011,Sony Pictures Entertainment,Other,23,PG-13 - Teens 13 or older
1,Xenosaga The Animation,6.37,Action,TV,12,2005,Haoliners Animation League,Game,23,PG-13 - Teens 13 or older
1,Yakyuukyou no Uta,6.49,Action,TV,25,1978,Studio Jack,Manga,46,PG-13 - Teens 13 or older
1,Yawara!,7.48,Action,TV,124,1989,Kitty Films,Manga,25,PG-13 - Teens 13 or older
1,Yes! Precure 5,7.14,Action,TV,49,2007,Asahi Broadcasting,Original,24,G - All Ages
1,Yes! Precure 5 GoGo!,7.12,Action,TV,48,2008,Asahi Broadcasting,Original,24,G - All Ages
1,Yokoyama Mitsuteru Sangokushi,7.37,Action,TV,47,1991,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Yoru no Yatterman,6.51,Action,TV,12,2015,Yomiko Advertising,Original,24,PG-13 - Teens 13 or older
1,Youjo Senki,8,Action,TV,12,2017,Media Factory,Light novel,24,R - 17+ (violence & profanity)
1,Yozakura Quartet,6.84,Action,TV,12,2008,TBS,Manga,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh!,7.21,Action,TV,27,1998,Nihon Ad Systems,Manga,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh! 5D's,7.42,Action,TV,154,2008,Nihon Ad Systems,Manga,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh! Arc-V,6.79,Action,TV,148,2014,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh! VRAINS,6.64,Action,TV,120,2017,TV Tokyo,Card game,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh! Zexal,6.34,Action,TV,73,2011,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh! Zexal Second,6.85,Action,TV,73,2012,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Yu☆Gi☆Oh!: Duel Monsters GX,7.16,Action,TV,180,2004,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Yume Senshi Wingman,6.52,Action,TV,47,1984,Asahi,Manga,24,R+ - Mild Nudity
1,Yumekui Merry,6.95,Action,TV,13,2011,Pony Canyon,Manga,24,PG-13 - Teens 13 or older
1,Yuu☆Yuu☆Hakusho,8.45,Action,TV,112,1992,Yomiko Advertising,Manga,24,PG-13 - Teens 13 or older
1,Yuugo: Koushounin,7.13,Action,TV,13,2004,G&G Entertainment,Manga,24,R - 17+ (violence & profanity)
1,Yuusha Exkaiser,6.53,Action,TV,48,1990,Nagoya Broadcasting Network,Original,24,G - All Ages
1,Yuusha Keisatsu J-Decker,7.32,Action,TV,48,1994,Nagoya Broadcasting Network,Original,24,G - All Ages
1,Yuusha Raideen,6.55,Action,TV,50,1975,Tohokushinsha Film Corporation,Original,24,PG-13 - Teens 13 or older
1,Yuusha Shirei Dagwon,6.87,Action,TV,48,1996,Nagoya Broadcasting Network,Original,24,G - All Ages
1,Yuusha Tokkyuu Might Gaine,6.91,Action,TV,47,1993,Nagoya Broadcasting Network,Original,24,G - All Ages
1,Zegapain,7.35,Action,TV,26,2006,TV Tokyo,Original,23,PG-13 - Teens 13 or older
1,Zero kara Hajimeru Mahou no Sho,7.1,Action,TV,12,2017,Sotsu,Light novel,24,PG-13 - Teens 13 or older
1,Zero no Tsukaima,7.33,Action,TV,13,2006,Genco,Light novel,23,PG-13 - Teens 13 or older
1,Zero no Tsukaima: Futatsuki no Kishi,7.49,Action,TV,12,2007,Genco,Light novel,23,PG-13 - Teens 13 or older
1,Zetman,6.89,Action,TV,13,2012,Asahi,Manga,24,R+ - Mild Nudity
1,Zetsuen no Tempest,7.99,Action,TV,24,2012,Aniplex,Manga,24,PG-13 - Teens 13 or older
1,Zettai Karen Children,7.34,Action,TV,51,2008,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.53,Action,TV,12,2013,TV Tokyo,Original,24,R - 17+ (violence & profanity)
1,Zhandou Wang Zhi Jufeng Zhan Hun,6.38,Action,TV,52,2012,AIC,Original,24,PG - Children
1,Zipang,7.51,Action,TV,26,2004,Marvelous,Manga,24,PG-13 - Teens 13 or older
1,Zoku Touken Ranbu: Hanamaru,7.31,Action,TV,12,2018,Marvelous,Game,24,PG-13 - Teens 13 or older
1,Zombie-Loan,6.89,Action,TV,11,2007,Nihon Ad Systems,Manga,23,R - 17+ (violence & profanity)
1,"Zone of the Enders: Dolores, I",6.96,Action,TV,26,2001,AT-X,Game,24,PG-13 - Teens 13 or older
1,.hack//Roots,6.91,Adventure,TV,26,2006,TV Tokyo,Original,24,PG-13 - Teens 13 or older
1,.hack//Tasogare no Udewa Densetsu,6.6,Adventure,TV,12,2003,Bandai Visual,Manga,23,PG-13 - Teens 13 or older
1,Ai Tenshi Densetsu Wedding Peach,6.69,Adventure,TV,51,1995,KSS,Manga,24,G - All Ages
1,Akazukin Chacha,7.39,Adventure,TV,74,1994,Nihon Ad Systems,Manga,24,G - All Ages
1,Akihabara Dennou-gumi,6.56,Adventure,TV,26,1998,Asahi Broadcasting,Original,23,PG-13 - Teens 13 or older
1,Alice SOS,6.02,Adventure,TV,28,1998,NHK,Original,19,G - All Ages
1,Alice to Zouroku,7.12,Adventure,TV,12,2017,Bandai Visual,Manga,23,PG-13 - Teens 13 or older
1,Ange Vierge,6.03,Adventure,TV,12,2016,Sotsu,Card game,23,R+ - Mild Nudity
1,Animal Yokochou,6.83,Adventure,TV,51,2005,TV Tokyo,Manga,23,G - All Ages
1,Animation Kikou: Marco Polo no Bouken,6.16,Adventure,TV,43,1979,NHK,Original,20,G - All Ages
1,Anime Sanjuushi,7.11,Adventure,TV,52,1987,NHK,Novel,28,G - All Ages
1,Arabian Nights: Sindbad no Bouken (TV),7.2,Adventure,TV,52,1975,Studio Jack,Book,25,G - All Ages
1,Arashi no Yoru ni: Himitsu no Tomodachi,6.76,Adventure,TV,26,2012,Bandai Visual,Book,23,G - All Ages
1,Arata Kangatari,6.5,Adventure,TV,12,2013,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Ashita no Nadja,7.59,Adventure,TV,50,2003,Asahi Broadcasting,Original,24,G - All Ages
1,Avenger,5.91,Adventure,TV,13,2003,Pony Canyon,Original,24,R - 17+ (violence & profanity)
1,Ayashi no Ceres,7.23,Adventure,TV,24,2000,Bandai Visual,Manga,21,R - 17+ (violence & profanity)
1,B-Legend! Battle B-Daman,6.28,Adventure,TV,52,2004,TV Tokyo,Manga,22,PG - Children
1,B'T X,7.05,Adventure,TV,25,1996,Tokyo Movie Shinsha,Manga,22,PG-13 - Teens 13 or older
1,Bakuretsu Hunters,6.71,Adventure,TV,26,1995,Sotsu,Manga,25,R - 17+ (violence & profanity)
1,Bakuretsu Tenshi,6.81,Adventure,TV,24,2004,GDH,Original,23,PG-13 - Teens 13 or older
1,Barbapapa Sekai wo Mawaru,6.01,Adventure,TV,50,1999,Kodansha,Picture book,5,G - All Ages
1,Bishoujo Senshi Sailor Moon: Sailor Stars,7.92,Adventure,TV,34,1996,Asahi,Manga,24,PG-13 - Teens 13 or older
1,Blue Dragon,6.41,Adventure,TV,51,2007,Pony Canyon,Game,25,PG - Children
1,Blue Dragon: Tenkai no Shichi Ryuu,6.56,Adventure,TV,51,2008,TV Tokyo,Game,20,PG - Children
1,Blue Gender,7.05,Adventure,TV,26,1999,Yomiko Advertising,Original,23,R+ - Mild Nudity
1,Bouken Ou Beet,6.98,Adventure,TV,52,2004,TV Tokyo,Manga,23,PG - Children
1,Bouken Ou Beet Excellion,6.72,Adventure,TV,25,2005,TV Tokyo,Manga,24,PG - Children
1,Boukyaku no Senritsu,6.34,Adventure,TV,24,2004,Kadokawa,Manga,23,PG-13 - Teens 13 or older
1,Brigadoon: Marin to Melan,7.26,Adventure,TV,26,2000,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Bubblegum Crisis Tokyo 2040,7.1,Adventure,TV,26,1998,Victor Entertainment,Original,24,R - 17+ (violence & profanity)
1,Cardcaptor Sakura,8.16,Adventure,TV,70,1998,NHK,Manga,25,PG - Children
1,Cardcaptor Sakura: Clear Card-hen,7.66,Adventure,TV,22,2018,NHK,Manga,25,PG - Children
1,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,Adventure,TV,52,1989,TV Tokyo,Other,23,G - All Ages
1,Chikyuu Shoujo Arjuna,6.83,Adventure,TV,13,2001,Bandai Visual,Original,26,PG-13 - Teens 13 or older
1,Choegang Habche: Mix Master,6.2,Adventure,TV,39,2010,Studio Jack,Original,24,PG-13 - Teens 13 or older
1,Chou Hatsumei Boy Kanipan,6.53,Adventure,TV,21,1999,Studio Comet,Original,30,G - All Ages
1,Cosmic Baton Girl Comet-san☆,7.15,Adventure,TV,43,2001,Geneon Universal Entertainment,Manga,24,G - All Ages
1,Dae Jang Geum: Jang Geum's Dream,7.22,Adventure,TV,26,2005,Heewon Entertainment,Other,24,PG - Children
1,Daikuu Maryuu Gaiking,6.68,Adventure,TV,44,1976,Dynamic Planning,Original,24,PG-13 - Teens 13 or older
1,Daisougen no Chiisana Tenshi: Bush Baby,7.01,Adventure,TV,40,1992,Fuji TV,Novel,24,G - All Ages
1,Dame x Prince Anime Caravan,6.53,Adventure,TV,12,2018,AZ Creative,Visual novel,23,PG-13 - Teens 13 or older
1,Dan Doh!!,6.69,Adventure,TV,26,2004,TV Tokyo,Manga,24,G - All Ages
1,Death March kara Hajimaru Isekai Kyousoukyoku,6.54,Adventure,TV,12,2018,Sotsu,Light novel,23,PG-13 - Teens 13 or older
1,Deltora Quest,7.04,Adventure,TV,65,2007,Geneon Universal Entertainment,Book,25,PG-13 - Teens 13 or older
1,Dennou Boukenki Webdiver,6.89,Adventure,TV,52,2001,Radix,Original,24,PG - Children
1,Dennou Coil,8.09,Adventure,TV,26,2007,Bandai Visual,Original,25,G - All Ages
1,Digimon Savers,6.95,Adventure,TV,48,2006,Fuji TV,Original,23,PG - Children
1,Digimon Tamers,7.62,Adventure,TV,51,2001,Yomiko Advertising,Original,25,PG - Children
1,Dirty Pair,7.18,Adventure,TV,24,1985,Studio Jack,Light novel,25,PG-13 - Teens 13 or older
1,Divergence Eve,5.93,Adventure,TV,13,2003,Media Factory,Original,24,R+ - Mild Nudity
1,Divergence Eve 2: Misaki Chronicles,6.3,Adventure,TV,13,2004,Imagica,Original,24,PG-13 - Teens 13 or older
1,Dokidoki♡Densetsu: Mahoujin Guruguru,7.19,Adventure,TV,38,2000,TV Tokyo,Manga,23,G - All Ages
1,Don Chuck Monogatari,5.84,Adventure,TV,26,1975,KlockWorx,Original,25,G - All Ages
1,Doraemon (1979),7.7,Adventure,TV,1787,1979,Asahi,Manga,11,PG - Children
1,Dragon Ball,8,Adventure,TV,153,1986,Fuji TV,Manga,24,PG-13 - Teens 13 or older
1,Druaga no Tou: The Aegis of Uruk,7.19,Adventure,TV,12,2008,Dentsu,Game,25,PG-13 - Teens 13 or older
1,Druaga no Tou: The Sword of Uruk,7.24,Adventure,TV,12,2009,Sotsu,Game,24,PG-13 - Teens 13 or older
1,E's Otherwise,6.64,Adventure,TV,26,2003,Sotsu,Manga,23,PG-13 - Teens 13 or older
1,Eizouken ni wa Te wo Dasu na!,8.17,Adventure,TV,12,2020,Warner Bros. Japan,Manga,25,PG-13 - Teens 13 or older
1,El Cazador de la Bruja,7.24,Adventure,TV,26,2007,Victor Entertainment,Original,24,PG-13 - Teens 13 or older
1,El Hazard: The Alternative World,6.83,Adventure,TV,13,1998,Pioneer LDC,Original,25,PG-13 - Teens 13 or older
1,El Hazard: The Wanderers,6.97,Adventure,TV,26,1995,TV Tokyo,Original,23,PG-13 - Teens 13 or older
1,Elf wo Karu Mono-tachi,7.03,Adventure,TV,12,1996,Sotsu,Manga,24,PG-13 - Teens 13 or older
1,Endride,5.65,Adventure,TV,24,2016,VAP,Original,23,PG-13 - Teens 13 or older
1,Erementar Gerad,7.3,Adventure,TV,26,2005,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Fortune Quest L,6.42,Adventure,TV,26,1997,E&G Films,Novel,23,PG-13 - Teens 13 or older
1,Fractale,6.96,Adventure,TV,11,2011,Fuji TV,Original,23,PG-13 - Teens 13 or older
1,Fushigi na Koala Blinky,6.3,Adventure,TV,26,1984,Fuji TV,Original,25,G - All Ages
1,Fushigi no Umi no Nadia,7.54,Adventure,TV,39,1990,NHK,Original,25,PG-13 - Teens 13 or older
1,Fushigi Yuugi,7.64,Adventure,TV,52,1995,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Gamba no Bouken,7.09,Adventure,TV,26,1975,Nippon Animation,Novel,24,G - All Ages
1,Geneshaft,6.38,Adventure,TV,13,2001,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,Genma Taisen: Shinwa Zenya no Shou,5.1,Adventure,TV,13,2002,E&G Films,Manga,25,PG-13 - Teens 13 or older
1,Gin no Guardian,6.25,Adventure,TV,12,2017,Emon,Web manga,13,PG-13 - Teens 13 or older
1,Gin no Guardian II,6.61,Adventure,TV,6,2018,Haoliners Animation League,Web manga,24,PG-13 - Teens 13 or older
1,Ginga Densetsu Weed,7.23,Adventure,TV,26,2005,Nihon Ad Systems,Manga,24,PG-13 - Teens 13 or older
1,Giniro no Olynsis: Tokito,6.3,Adventure,TV,12,2006,Haoliners Animation League,Original,23,PG-13 - Teens 13 or older
1,Glass no Kantai: La Legende du Vent de l'Univers,6.58,Adventure,TV,24,2006,Sotsu,Original,24,PG-13 - Teens 13 or older
1,Gokudou-kun Manyuuki,7.47,Adventure,TV,26,1999,Shochiku,Light novel,23,PG-13 - Teens 13 or older
1,Granblue Fantasy The Animation,6.7,Adventure,TV,13,2017,Aniplex,Game,23,PG-13 - Teens 13 or older
1,Granblue Fantasy The Animation Season 2,6.78,Adventure,TV,12,2019,Aniplex,Game,23,PG-13 - Teens 13 or older
1,Groove Adventure Rave,7.27,Adventure,TV,51,2001,TBS,Manga,24,PG-13 - Teens 13 or older
1,Guin Saga,7.2,Adventure,TV,26,2009,Aniplex,Light novel,24,PG-13 - Teens 13 or older
1,Gun-dou Musashi,5.8,Adventure,TV,26,2006,TBS,Original,24,PG-13 - Teens 13 or older
1,Guraburu!,5.66,Adventure,TV,12,2020,dugout,4-koma manga,3,PG-13 - Teens 13 or older
1,Hakyuu Houshin Engi,5.41,Adventure,TV,23,2018,NBCUniversal Entertainment Japan,Manga,23,PG-13 - Teens 13 or older
1,Hana no Ko Lunlun,6.85,Adventure,TV,50,1979,Asahi,Original,24,G - All Ages
1,Hana no Mahoutsukai Mary Bell,6.49,Adventure,TV,50,1992,Big West,Original,24,G - All Ages
1,Hatenkou Yuugi,7.16,Adventure,TV,10,2008,Frontier Works,Manga,24,PG-13 - Teens 13 or older
1,Heisei Inu Monogatari Bow,6.71,Adventure,TV,40,1993,Daiichikosho,Original,25,G - All Ages
1,Himawari!,6.34,Adventure,TV,13,2006,Genco,Original,24,PG-13 - Teens 13 or older
1,Himiko-den,6.24,Adventure,TV,12,1999,Radix,Game,23,PG-13 - Teens 13 or older
1,Honey Honey no Suteki na Bouken,6.24,Adventure,TV,29,1981,Kokusai Eigasha,Manga,24,G - All Ages
1,Hoshi no Oujisama Petit Prince,6.77,Adventure,TV,35,1978,Asahi,Novel,24,G - All Ages
1,Ie Naki Ko Remy,7.93,Adventure,TV,23,1996,Fuji TV,Novel,23,G - All Ages
1,"Ima, Soko ni Iru Boku",7.66,Adventure,TV,13,1999,Victor Entertainment,Original,25,R - 17+ (violence & profanity)
1,Innocent Venus,6.84,Adventure,TV,12,2006,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,Isekai wa Smartphone to Tomo ni.,6.24,Adventure,TV,12,2017,Sotsu,Light novel,24,PG-13 - Teens 13 or older
1,Izumo: Takeki Tsurugi no Senki,6.24,Adventure,TV,12,2005,Tohokushinsha Film Corporation,Visual novel,25,PG-13 - Teens 13 or older
1,Jigoku Sensei Nube,7.55,Adventure,TV,49,1996,Asahi,Manga,24,PG-13 - Teens 13 or older
1,Jikuu Boukenki Zentrix,6.34,Adventure,TV,26,2003,Imagi,Original,22,PG - Children
1,Jikuu Tantei Genshi-kun,6.31,Adventure,TV,39,1998,Nihon Ad Systems,Original,25,PG - Children
1,Jungle Taitei (1989),6.71,Adventure,TV,52,1989,TV Tokyo,Manga,30,G - All Ages
1,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.7,Adventure,TV,13,2003,Studio Jack,Original,24,R - 17+ (violence & profanity)
1,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.87,Adventure,TV,13,2004,TV Tokyo,Original,25,PG-13 - Teens 13 or older
1,Kaiba,8.17,Adventure,TV,12,2008,VAP,Original,24,R+ - Mild Nudity
1,Kaiketsu Zorro,7.23,Adventure,TV,52,1996,Toho,Other,24,PG-13 - Teens 13 or older
1,Kaitou Joker,6.88,Adventure,TV,13,2014,Asatsu DK,Manga,24,PG - Children
1,Kaitou Joker 2nd Season,7.22,Adventure,TV,13,2015,Asatsu DK,Manga,24,PG - Children
1,Kaitou Joker 3rd Season,7.19,Adventure,TV,13,2016,VAP,Manga,24,PG - Children
1,Kaitou Joker 4th Season,7.34,Adventure,TV,13,2016,Shochiku,Manga,24,PG - Children
1,Kaitou Saint Tail,7.55,Adventure,TV,43,1995,Dentsu,Manga,22,G - All Ages
1,Kami-tachi ni Hirowareta Otoko,6.86,Adventure,TV,12,2020,Lantis,Light novel,23,PG-13 - Teens 13 or older
1,Kamisama no Inai Nichiyoubi,7.35,Adventure,TV,12,2013,Starchild Records,Light novel,23,R - 17+ (violence & profanity)
1,Kazemakase Tsukikage Ran,7.12,Adventure,TV,13,2000,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Kemono Friends,7.58,Adventure,TV,12,2017,TV Tokyo,Game,24,PG - Children
1,Kero Kero Chime,6.39,Adventure,TV,30,1997,Studio Comet,Manga,24,PG-13 - Teens 13 or older
